time,root_pos_x,root_pos_y,root_pos_z,root_quat_w,root_quat_x,root_quat_y,root_quat_z,root_lin_vel_x,root_lin_vel_y,root_lin_vel_z,root_ang_vel_x,root_ang_vel_y,root_ang_vel_z,lumbar_yaw_joint,lumbar_roll_joint,lumbar_pitch_joint,left_shoulder_pitch_joint,left_shoulder_roll_joint,left_shoulder_yaw_joint,left_elbow_pitch_joint,left_elbow_yaw_joint,left_wrist_pitch_joint,left_wrist_roll_joint,right_shoulder_pitch_joint,right_shoulder_roll_joint,right_shoulder_yaw_joint,right_elbow_pitch_joint,right_elbow_yaw_joint,right_wrist_pitch_joint,right_wrist_roll_joint,left_hip_pitch_joint,left_hip_roll_joint,left_hip_yaw_joint,left_knee_pitch_joint,left_ankle_pitch_joint,left_ankle_roll_joint,right_hip_pitch_joint,right_hip_roll_joint,right_hip_yaw_joint,right_knee_pitch_joint,right_ankle_pitch_joint,right_ankle_roll_joint,lumbar_yaw_vel,lumbar_roll_vel,lumbar_pitch_vel,left_shoulder_pitch_vel,left_shoulder_roll_vel,left_shoulder_yaw_vel,left_elbow_pitch_vel,left_elbow_yaw_vel,left_wrist_pitch_vel,left_wrist_roll_vel,right_shoulder_pitch_vel,right_shoulder_roll_vel,right_shoulder_yaw_vel,right_elbow_pitch_vel,right_elbow_yaw_vel,right_wrist_pitch_vel,right_wrist_roll_vel,left_hip_pitch_vel,left_hip_roll_vel,left_hip_yaw_vel,left_knee_pitch_vel,left_ankle_pitch_vel,left_ankle_roll_vel,right_hip_pitch_vel,right_hip_roll_vel,right_hip_yaw_vel,right_knee_pitch_vel,right_ankle_pitch_vel,right_ankle_roll_vel
2.2,0.30603668,1.3814704,0.6326563000000001,0.8214478129599357,0.0175254252764976,-0.0029882700471457,0.5700065089929605,0.182099,0.840081,0.025355,-0.22305,0.234872,-0.051932,0.5194959,-0.023829896,-0.0514261539999999,0.25710583,-0.038112514,0.6541393,0.17214926,0.003844478,0.0,0.0,-0.25849462,-0.072851434,0.7127842,0.3896617600000001,0.018416656,0.0,0.0,0.31698287,-0.020586988,0.29251966,0.08540476,-0.05061841,-0.089338293,0.58074317,-0.0013344619999999,-0.29858243,0.0409601599999999,0.011826596,-0.082581013,0.829617,0.345946,-0.206473,0.189991,-0.300688,0.19745,-0.06239,-0.019438,0.0,0.0,-0.118906,0.273543,0.747284,0.937995,0.017629,0.0,0.0,-0.374976,0.194995,0.633676,-0.180325,-1.146491,-0.942088,2.51461,0.763079,-4.481482,1.010642,1.075106,-1.868456
2.22,0.30866857147023,1.3932533754897165,0.6336142109511401,0.8207589305863663,0.0177328968021368,-0.0012367084467525,0.5709980672348611,0.114764,0.505917,0.053811,-0.071182,0.151002,0.137499,0.5268415181555777,-0.018159194256946,-0.0535515637484653,0.2576305814987484,-0.0418049912275824,0.6566073874171101,0.1711525958094608,0.0036086147716369,0.0,0.0,-0.2560943142789051,-0.06822992066003,0.7191419263472587,0.3976921550234058,0.0182778615440806,0.0,0.0,0.3062645717323674,-0.0196073595845614,0.3044965349004687,0.0910912980812518,-0.0637555356325922,-0.0991522290068525,0.6163238124406643,0.0131310736712793,-0.3720179377182516,0.062648273598343,0.0267815854851056,-0.104583343623012,0.167286,0.264127,-0.065646,-0.046995,-0.137277,0.095787,-0.045112,-0.007272,0.0,0.0,0.23566,0.223095,0.13762,0.166598,-0.016709,0.0,0.0,-0.622818,-0.000541,0.581698,0.45081,-0.462961,-0.317057,1.456393,0.741793,-3.364932,1.220886,0.619323,-0.791789
2.24,0.3106272298609273,1.4017070621470824,0.6348087478932054,0.8199064465844367,0.0180847904044292,0.0003521189291403,0.572211704893888,0.109822,0.480531,0.055305,-0.039021,0.142765,0.178418,0.5261873564969656,-0.0132648176057653,-0.0540519769664397,0.2552260133735312,-0.0436035802988846,0.6579707601042565,0.1703447701643284,0.0035536010359856,0.0,0.0,-0.2490682163322843,-0.0639276537780978,0.7182890179749318,0.3963256930878883,0.0177482836201416,0.0,0.0,0.2920701525429202,-0.0206086392967466,0.3157875753935747,0.1034371590197017,-0.0691368599933267,-0.1020205667352604,0.6389988757482676,0.0283372477720428,-0.4331797265365816,0.0897955841477217,0.0365995106945814,-0.114252576394246,-0.018396,0.265674,-0.033903,-0.122981,-0.10181,0.078649,-0.042634,-0.001441,0.0,0.0,0.370508,0.239203,-0.022538,-0.053694,-0.024894,0.0,0.0,-0.753988,-0.02802,0.584063,0.570673,-0.322488,-0.194631,1.181692,0.829723,-3.231617,1.533294,0.537209,-0.569831
2.26,0.3130614382427945,1.4124745967539103,0.6358264008797881,0.8187296534636818,0.0187255861577728,0.001615466804906,0.5738714988821884,0.123549,0.548844,0.049381,0.019035,0.125768,0.274272,0.5261056682694922,-0.007532226143327,-0.054907665837149,0.252711344315499,-0.0458773859442151,0.6597533396113536,0.1694472215772855,0.0035509652251342,0.0,0.0,-0.241273987927386,-0.0586617852934726,0.7182404249682132,0.395544384477933,0.0172821028933796,0.0,0.0,0.2761050571226244,-0.020728153066835,0.3278590496953093,0.1139182284189546,-0.076655047234097,-0.1069374604068113,0.6635915117261814,0.0463199790653887,-0.5012826124410054,0.1239800501595511,0.0482699330915947,-0.1273765895571317,-0.078759,0.291614,-0.033569,-0.15944,-0.103283,0.084987,-0.043359,0.002429,0.0,0.0,0.448337,0.275601,-0.062206,-0.124172,-0.025704,0.0,0.0,-0.863367,-0.005451,0.602099,0.535856,-0.340182,-0.217202,1.106776,0.945402,-3.355508,1.87513,0.561425,-0.600959
2.28,0.3155691776093053,1.4236608111481197,0.6367839704201165,0.816744363269142,0.0198310481935734,0.0022957609027722,0.5766542326884503,0.140132,0.636135,0.048465,0.073993,0.10853,0.377124,0.5230369851295109,-0.0016002564777251,-0.0553947484192745,0.2488484124641523,-0.0477349195470557,0.6613702549558128,0.1686104053717828,0.003650749900684,0.0,0.0,-0.2311347333828272,-0.0529036086485649,0.7158007973783148,0.3913588078076584,0.0167201213649242,0.0,0.0,0.2575354744858197,-0.0208266716057931,0.3398715389407769,0.1248713883974122,-0.082744136410153,-0.1107086392524881,0.6832699153074182,0.066153339237592,-0.5674000641693007,0.1648007991425737,0.0590565304225158,-0.138290955682451,-0.403364,0.329682,0.000714,-0.317898,-0.06863,0.072027,-0.037416,0.012991,0.0,0.0,0.720858,0.342914,-0.314736,-0.491177,-0.03528,0.0,0.0,-1.191662,0.006864,0.626941,0.581584,-0.223941,-0.122097,0.425885,1.181369,-3.29653,2.855558,0.507238,-0.434168
2.3,0.3186667300000001,1.4379200000000008,0.6377650000000002,0.8143436845796868,0.0211685695991545,0.0026844919491667,0.5799905590173693,0.184949,0.86952,0.049213,0.199189,0.062654,0.659487,0.5099710999999997,0.0056550510000001,-0.054879125,0.2399954299999998,-0.048622575,0.6626344000000002,0.16795057,0.004070592,0.0,0.0,-0.2124396599999994,-0.0449452359999997,0.7056509999999998,0.3758972999999995,0.0158708839999999,0.0,0.0,0.2284385599999991,-0.0204535799999999,0.3529366900000004,0.1371816000000003,-0.0856127,-0.111821347,0.6806268999999998,0.0935747400000008,-0.6331438000000017,0.2382023800000023,0.0685594720000002,-0.1447433230000001,-1.015477,0.423226,0.054814,-0.632583,-0.018888,0.056202,-0.026071,0.032622,0.0,0.0,1.257582,0.491163,-0.777616,-1.175185,-0.051307,0.0,0.0,-1.871498,0.055643,0.700645,0.611952,-0.071381,0.000382,-1.029696,1.674029,-3.340162,5.020115,0.460434,-0.238163
2.32,0.3229671200931584,1.458441603812352,0.6387524979571058,0.8089770338257484,0.0237658086078507,0.0012847466450071,0.5873582335421607,0.202573,0.982067,0.04424,0.294457,0.004525,0.894584,0.4824179147373317,0.0153287847804229,-0.0532022017542625,0.2235450848520462,-0.0484904571976788,0.6636183371996114,0.167567585173011,0.0049556386965081,0.0,0.0,-0.1808314516559947,-0.0332571076459543,0.6846961411561115,0.3443513995998664,0.0146678595835565,0.0,0.0,0.1826755474347027,-0.0186009529659582,0.3678973200435681,0.1493494875484173,-0.0855993641204591,-0.1106933760772664,0.6420820673238073,0.1331145182466403,-0.7010065404432267,0.3656053950321842,0.0774739045191224,-0.1478174786090771,-1.447839,0.443296,0.090407,-0.843294,0.023065,0.032622,-0.006831,0.042567,0.0,0.0,1.561379,0.548853,-1.100472,-1.624045,-0.059619,0.0,0.0,-2.241056,0.105218,0.65241,0.48492,0.041233,0.085825,-2.225006,1.830278,-2.766685,6.107073,0.353575,-0.089711
2.34,0.3267696452110587,1.477202674954413,0.639534617629123,0.8036972247656425,0.0259629959463496,-0.0002761136567914,0.5944717129575997,0.153828,0.779509,0.032054,0.26007,-0.049511,0.855485,0.4520575209834265,0.0233869060852452,-0.0512628492327374,0.2062636564024492,-0.0476999737864623,0.663939278780144,0.1676773417133428,0.0057732860023269,0.0,0.0,-0.1499845116906614,-0.0229911194782257,0.6616321193795051,0.3109355172422692,0.0134861195570055,0.0,0.0,0.1387963101939478,-0.0162448565625327,0.3790330733174989,0.1565784048112344,-0.0839633661271996,-0.1083883662399382,0.5916266570575212,0.1667858443084502,-0.7438111912864451,0.4824852931641357,0.0827024688686178,-0.1483317762211098,-1.40786,0.307453,0.089191,-0.782163,0.048249,-0.004812,0.020086,0.03114,0.0,0.0,1.321338,0.403472,-1.076247,-1.49655,-0.053889,0.0,0.0,-1.881012,0.11034,0.392134,0.190326,0.096992,0.126593,-2.422969,1.278452,-1.182524,4.625734,0.132149,0.017138
2.36,0.3291202543270668,1.489621978749181,0.6400346651218439,0.7986747368115618,0.0273623611568103,-0.0021589464067445,0.6011366774048309,0.107315,0.583267,0.022901,0.232484,-0.107673,0.8586,0.4261034956548182,0.0276269056372339,-0.0496345778248987,0.192258575665589,-0.046560491906896,0.6634258627251763,0.1683710423405617,0.006201238381116,0.0,0.0,-0.1279779424494931,-0.017118229868419,0.6416462706678866,0.284489401379974,0.0125123172231614,0.0,0.0,0.1074350714209618,-0.0141873465088751,0.3835826742290388,0.1569625322352232,-0.0817196892439053,-0.1056296682952852,0.5451633259165158,0.1842526051136663,-0.748307485202449,0.5506347702964897,0.0827598778676267,-0.1471319558585845,-1.327874,0.178769,0.081562,-0.704203,0.063875,-0.038503,0.045706,0.01792,0.0,0.0,1.058263,0.254897,-1.035401,-1.309503,-0.050027,0.0,0.0,-1.519554,0.101018,0.166511,-0.060238,0.12017,0.150071,-2.471951,0.711238,0.259809,3.025229,-0.066837,0.078174
2.38,0.3310622553804028,1.5005333656700512,0.6404506581152724,0.7932384170826705,0.0284189863226283,-0.0043212332185555,0.6082322762103674,0.097203,0.554711,0.021026,0.225412,-0.140869,0.902396,0.3989425541813615,0.0305376667445126,-0.048000375865482,0.1780955558866393,-0.0451449897697389,0.6623991561035469,0.1695055893206906,0.0064900670648731,0.0,0.0,-0.107654002767847,-0.0127952477072734,0.6202160601637796,0.2585553859874049,0.0114850273344236,0.0,0.0,0.0780141562992314,-0.0122041255134929,0.3856935202378129,0.1541688758792632,-0.0791565617987821,-0.102385520155246,0.4927486168934111,0.1952353484799112,-0.7334188198012279,0.6034944485513918,0.0800289948626899,-0.145204796725789,-1.432827,0.137472,0.084194,-0.741241,0.075768,-0.059778,0.065173,0.013024,0.0,0.0,1.039823,0.206135,-1.142317,-1.339309,-0.055314,0.0,0.0,-1.517848,0.098374,0.088116,-0.173063,0.130705,0.172624,-2.669778,0.487826,1.00493,2.423206,-0.175897,0.097367
2.4,0.33300838,1.5118104000000003,0.6408757,0.7875548659573114,0.0293027502216551,-0.0066229400500979,0.6155118346559241,0.097384,0.575529,0.021509,0.226822,-0.192532,1.033002,0.3687904,0.033125773,-0.046266813,0.16260895,-0.0435297699999999,0.6610347600000002,0.17097796,0.006722209,0.0,0.0,-0.086385004,-0.0088728429999999,0.5959536,0.23091705,0.010299749,0.0,0.0,0.0467211679999999,-0.0102523679999999,0.3871073,0.15004,-0.07649149,-0.098724713,0.43837222,0.20376565,-0.7081103,0.6475630000000001,0.075724003,-0.143237267,-1.607068,0.11871,0.089287,-0.818419,0.086135,-0.081115,0.088121,0.010006,0.0,0.0,1.088603,0.177183,-1.320354,-1.422397,-0.065112,0.0,0.0,-1.626859,0.0926,0.055397,-0.248702,0.128505,0.192279,-2.632665,0.318431,1.642374,1.678226,-0.275727,0.107246
2.42,0.3349576199715202,1.523554541758851,0.6413110124312865,0.780343244472056,0.0297576420861121,-0.009540480512735,0.6245701584096746,0.107837,0.666612,0.021174,0.230213,-0.255681,1.203464,0.3346598171671823,0.0352860630013659,-0.0444288995335438,0.1453588115862763,-0.0416995750520215,0.6591545369129713,0.1730304484000909,0.0068903196347549,0.0,0.0,-0.0641098660573302,-0.0057079435233759,0.5674019087805431,0.2016595202455575,0.0088805617657535,0.0,0.0,0.0129397842175897,-0.0085001358415309,0.3879094111578146,0.1442208091576149,-0.0740163584482014,-0.0946943657999504,0.3874420348558924,0.2079725705460614,-0.6677238746094528,0.6706234813825889,0.0689999163740956,-0.1409149570497944,-2.064095,0.105453,0.104989,-1.030942,0.10768,-0.134003,0.153123,0.011653,0.0,0.0,1.258862,0.122031,-1.828726,-1.627295,-0.088231,0.0,0.0,-1.997362,0.074893,0.055182,-0.411003,0.103906,0.221988,-3.214412,-0.051902,3.036729,0.595037,-0.523862,0.211704
2.44,0.3373218462141056,1.538474880035681,0.6417226604708424,0.7723249949688265,0.0299310367461583,-0.0127726221537901,0.6343934861811072,0.127215,0.812519,0.018279,0.229509,-0.323703,1.366665,0.2862266127032041,0.0373439114491149,-0.0420672506457559,0.1213712568901196,-0.039222577861026,0.6556746359918078,0.1771028690682408,0.0071883197783353,0.0,0.0,-0.0360305370094772,-0.0039915998579616,0.5228045498976381,0.1658252453298494,0.0067704961263798,0.0,0.0,-0.0331733314668527,-0.0072566519930063,0.3893145821676527,0.1335998817422621,-0.0723352673767075,-0.0898451942320977,0.3097957573913781,0.2016895546845593,-0.5866411372521998,0.671364490037632,0.0547695160376701,-0.134769125920293,-2.730435,0.103781,0.130783,-1.346739,0.137102,-0.21244,0.256054,0.020539,0.0,0.0,1.522107,0.046193,-2.608496,-1.90473,-0.120607,0.0,0.0,-2.577253,0.046797,0.104161,-0.641899,0.056924,0.249203,-4.651617,-0.579596,4.968953,-0.397015,-0.892609,0.444237
2.46,0.3400462319592117,1.5560552960871707,0.6420421626095132,0.7627578773543714,0.0295437907573755,-0.0166340189248534,0.6457947772907007,0.123358,0.793516,0.01117,0.187995,-0.32586,1.264713,0.2254424056028562,0.0394373096167867,-0.039197585488553,0.0914892684467653,-0.0362155006090744,0.6506569554354725,0.1832725992547181,0.0077118599142502,0.0,0.0,-0.0032255899462325,-0.0038602269900434,0.4630620779307912,0.1254703095753145,0.0040562903146285,0.0,0.0,-0.0901503158035567,-0.0066282750939907,0.3920758325033069,0.1185448568455814,-0.0717394175880487,-0.0847262452357854,0.2013773647548953,0.1847887450526947,-0.4689657594629481,0.6547428852234768,0.0332955653547703,-0.1231454595809954,-2.775346,0.098031,0.136404,-1.37105,0.137383,-0.238357,0.302711,0.028623,0.0,0.0,1.4785,-0.013079,-2.794762,-1.784682,-0.125741,0.0,0.0,-2.594547,0.02223,0.162265,-0.704741,0.010217,0.209477,-5.019669,-0.856338,5.441246,-1.022436,-1.017098,0.662006
2.48,0.3422561490057751,1.570215519760091,0.6421694552645416,0.7558145942502488,0.0290126061494637,-0.0194254659466055,0.6538541267557353,0.094388,0.598868,0.001601,0.126363,-0.261005,0.948607,0.1752127647453554,0.041265138884457,-0.0366111082204512,0.0665292609952205,-0.0337272497719289,0.6461403593525702,0.1892113113381701,0.0083332468118047,0.0,0.0,0.0231094619988346,-0.0045147789912283,0.4110140680975877,0.0944379713293515,0.0017408671052269,0.0,0.0,-0.1369552223480321,-0.0063674703195129,0.3958051768384564,0.1054102482039122,-0.0719265979452298,-0.081466118388815,0.1090089807270321,0.1674360486476682,-0.3689912996162921,0.6304670320754913,0.0140856133647803,-0.108288885976455,-2.151302,0.084367,0.119337,-1.080339,0.107397,-0.203669,0.279894,0.032395,0.0,0.0,1.112387,-0.044407,-2.30711,-1.26883,-0.101604,0.0,0.0,-1.998118,0.006284,0.207096,-0.57866,-0.024471,0.108448,-3.994639,-0.817776,4.295327,-1.331618,-0.856017,0.80271
2.5,0.34382176,1.5800099999999997,0.6421062000000001,0.7501944991219279,0.0284099079667473,-0.0216818999746222,0.6602506992272035,0.071683,0.443174,-0.006568,0.064633,-0.201972,0.649863,0.13939033,0.0428119899999999,-0.03442411,0.04827571,-0.03191961,0.6425102,0.19446836,0.009007669,0.0,0.0,0.041269895,-0.005636493,0.37077767,0.07471712,-7.879999999999986e-06,0.0,0.0,-0.1700750499999999,-0.006376925,0.4003596599999999,0.095398475,-0.072718265,-0.080388313,0.041591804,0.15207772,-0.29715267,0.60147816,-0.000945102,-0.091037067,-1.654657,0.076319,0.109601,-0.854575,0.084613,-0.178537,0.269587,0.036015,0.0,0.0,0.820617,-0.068053,-1.937345,-0.847708,-0.083699,0.0,0.0,-1.520867,-0.007236,0.255911,-0.480339,-0.053241,0.016769,-3.166838,-0.78755,3.343603,-1.622914,-0.727199,0.948061
2.52,0.3451234588018083,1.587942475836717,0.6419067182063968,0.7471292191393336,0.0275978882774479,-0.0229406508927766,0.6637092835025672,0.066236,0.394046,-0.013518,0.015537,-0.166486,0.452657,0.1090264833690288,0.0443179018231294,-0.032227077756166,0.032346254538545,-0.0303427409467879,0.6389988859245621,0.1999948095098725,0.0097738569194411,0.0,0.0,0.0559341293709366,-0.0072369057389751,0.3335202840595743,0.0605296504129841,-0.0016071048710076,0.0,0.0,-0.1977898989382106,-0.0066568990510925,0.4060416122552582,0.0861967062136217,-0.0740562452800756,-0.0807953489704341,-0.0176645255242591,0.1359340343424216,-0.235247177547596,0.5655504627870718,-0.0150023486359252,-0.0703664563350727,-1.535048,0.084966,0.125042,-0.824489,0.082886,-0.189116,0.31239,0.043256,0.0,0.0,0.730139,-0.088745,-1.970143,-0.658477,-0.08602,0.0,0.0,-1.392996,-0.018975,0.342586,-0.482268,-0.079758,-0.064326,-3.007558,-0.861389,3.044792,-2.077949,-0.727358,1.217271
2.54,0.3464711869021557,1.5957718258426323,0.6415654808606326,0.7441011201857007,0.0266398000620226,-0.0241260264862639,0.667099526935093,0.075069,0.414862,-0.021249,-0.008026,-0.172464,0.44107,0.0779884046305566,0.0462106186026673,-0.0294224197111416,0.0152961655077831,-0.0286041818036575,0.6349455508130818,0.2069639756026665,0.0107379020211664,0.0,0.0,0.0704754594123006,-0.0091863062634031,0.2919719606652047,0.0483780591840934,-0.0034486885931635,0.0,0.0,-0.2257948851337644,-0.0071359251399743,0.4140631190312803,0.0761077350532248,-0.0759085992361968,-0.0829613441609892,-0.0787104983567316,0.1176221726769867,-0.1753609921287629,0.5183601932336072,-0.0300394173497836,-0.0423462424780692,-1.666032,0.121274,0.178909,-0.960908,0.101176,-0.236206,0.433991,0.052514,0.0,0.0,0.781189,-0.086168,-2.352418,-0.58169,-0.108508,0.0,0.0,-1.485767,-0.035247,0.521122,-0.55863,-0.1005,-0.210448,-3.158274,-0.962851,2.912266,-2.774611,-0.786078,1.662777
2.56,0.3481261996685245,1.6045369684512572,0.6410567482382461,0.7411659064010413,0.0253902803705486,-0.02516519301083,0.6703694100361052,0.094481,0.46326,-0.030068,-0.043327,-0.178687,0.440821,0.0423852082194898,0.0491688638671416,-0.0250707124848819,-0.0060900672045482,-0.0262956935059672,0.6295506411921944,0.2173544688987848,0.011874400589283,0.0,0.0,0.0871816812977524,-0.0106836422086911,0.2394235834261155,0.037262060588181,-0.0059474443568992,0.0,0.0,-0.2572205745212144,-0.008066792362736,0.4268865007254712,0.063851496541876,-0.0780762421222767,-0.0892132629271038,-0.1439954938816598,0.0974199801367271,-0.1187565217737159,0.4545660067746753,-0.0464454830758255,-0.00385537258627,-1.913548,0.194813,0.284562,-1.239898,0.138384,-0.324062,0.669033,0.054815,0.0,0.0,0.908036,-0.023587,-3.019631,-0.484186,-0.150163,0.0,0.0,-1.648096,-0.074692,0.843041,-0.680135,-0.10424,-0.52478,-3.19877,-0.997421,2.480687,-3.701455,-0.813144,2.175818
2.58,0.3502504335613533,1.6143022337135695,0.6403627439638053,0.7381222548705543,0.0238236624400815,-0.0259699900281793,0.6737458939323385,0.106087,0.464463,-0.035233,-0.072734,-0.182052,0.452029,0.0014464998450075,0.0540031379184581,-0.0180399338955147,-0.0342997516238059,-0.0230688240516266,0.6219830517398625,0.2337252853732539,0.0129305024016558,0.0,0.0,0.1067968924106811,-0.0101297987114681,0.1711867279647079,0.0290106334137618,-0.009455195647011,0.0,0.0,-0.2917187085722088,-0.0101235943446602,0.4477847406639842,0.0489023549437229,-0.0800782103286473,-0.1039525471580571,-0.206661279188855,0.0777253470898104,-0.0761335272432146,0.3703020101187062,-0.062565193435042,0.0446864853920946,-1.957895,0.255161,0.369518,-1.417266,0.160937,-0.386176,0.861533,0.044851,0.0,0.0,0.951744,0.065989,-3.385354,-0.322591,-0.176857,0.0,0.0,-1.619952,-0.116419,1.104552,-0.719969,-0.079793,-0.851768,-2.740144,-0.874335,1.678037,-4.162662,-0.714756,2.326668
2.6,0.35236967,1.6231155,0.6396474400000001,0.7350145596609865,0.0220981969898075,-0.0266572479877047,0.6771666396876679,0.08993,0.36088,-0.031121,-0.084094,-0.13669,0.324228,-0.035930574,0.059375312,-0.010290009,-0.06278071,-0.019858198,0.6141036,0.25181577,0.013668455,0.0,0.0,0.12525144,-0.008044082,0.10400943,0.024358438,-0.0130217359999999,0.0,0.0,-0.3220186400000001,-0.012723558,0.4710686,0.035052755,-0.08126795,-0.123283993,-0.25360125,0.062446587,-0.051635023,0.28805953,-0.075035722,0.089211333,-1.5104,0.229899,0.330811,-1.203584,0.127769,-0.335111,0.78498,0.025868,0.0,0.0,0.766044,0.100653,-2.772222,-0.152027,-0.146697,0.0,0.0,-1.20609,-0.11695,1.008598,-0.543916,-0.026428,-0.904046,-1.673551,-0.57607,0.822666,-3.338708,-0.458419,1.712069
2.62,0.3538476322765788,1.628737419254552,0.639117896466171,0.733702599307283,0.0209093034348826,-0.026697420540223,0.6786240082225968,0.06626,0.241214,-0.024063,-0.089118,-0.084155,0.170255,-0.0589695013166454,0.0631991080776785,-0.0048074915672608,-0.0824431255425089,-0.0179580460600025,0.6085786229403408,0.2651244691019792,0.0139652112883239,0.0,0.0,0.1374386683630803,-0.0061036868897423,0.0602978542331848,0.022929565832506,-0.0153230742692026,0.0,0.0,-0.339962292035899,-0.014801575433381,0.4881286591881353,0.0271457088031127,-0.0811353131245348,-0.1401143685220851,-0.2736033121862283,0.0546825336590259,-0.0432268998845174,0.2367536807531525,-0.0809019638960673,0.1131692545506615,-0.942894,0.16515,0.240974,-0.86141,0.076442,-0.244222,0.603054,0.009902,0.0,0.0,0.523467,0.077409,-1.846178,-0.024551,-0.096712,0.0,0.0,-0.722854,-0.099499,0.773573,-0.295531,0.029713,-0.829382,-0.586339,-0.288926,0.20852,-2.12042,-0.193684,0.883362
2.64,0.3550200741649813,1.6327640739565517,0.6386849238288143,0.732696694805459,0.0197391967682562,-0.0266114140391328,0.6797482991335381,0.058563,0.196682,-0.023065,-0.099504,-0.066138,0.102898,-0.0736463244683471,0.0659813085040091,-0.0006510559865657,-0.0972371249876979,-0.0168005188629521,0.6043347108952966,0.2759379414085164,0.0140645265334672,0.0,0.0,0.1461901316060707,-0.0049477189508377,0.0301622975957978,0.0233763961466025,-0.0168902243960798,0.0,0.0,-0.3509328145922465,-0.01670353604977,0.5020115075357782,0.0232315198372394,-0.0800794426352772,-0.1564592746957016,-0.2770547970146,0.0508895635559271,-0.0432942046920727,0.2032427206520066,-0.0827830845196819,0.1245458197894747,-0.683105,0.132306,0.202591,-0.72296,0.05313,-0.208652,0.539583,0.005014,0.0,0.0,0.423232,0.039684,-1.436889,0.040368,-0.074773,0.0,0.0,-0.509396,-0.096964,0.693748,-0.162526,0.063598,-0.851292,-0.029996,-0.170029,-0.06556,-1.586376,-0.062023,0.482409
2.66,0.3561901602508068,1.6366046870214723,0.6381952800857393,0.7323084844573989,0.01860682602589,-0.0262732484983051,0.680211574460694,0.056579,0.182864,-0.028108,-0.122229,-0.05071,0.024279,-0.0862936968784196,0.0684913551378097,0.0032961478036097,-0.1113615416123708,-0.0158328470680325,0.6002325508309397,0.2867077783852781,0.014165781968001,0.0,0.0,0.1543679570113779,-0.0045163423279313,0.0028222958553625,0.024544272925124,-0.0183139771154127,0.0,0.0,-0.3603381275423916,-0.0186801221516669,0.515878593994407,0.0206446859915356,-0.0785913862276148,-0.174166061887105,-0.2748031518344411,0.0478813664861505,-0.0458492930437433,0.1732986580329173,-0.0833828749989097,0.1324656015487598,-0.591417,0.120767,0.189447,-0.682006,0.040738,-0.198103,0.524987,0.005261,0.0,0.0,0.393102,0.01339,-1.293425,0.065504,-0.06705,0.0,0.0,-0.438567,-0.093561,0.672829,-0.114255,0.07994,-0.884454,0.189623,-0.136429,-0.151861,-1.405702,-0.012211,0.336048
2.68,0.3572832500296393,1.6400786290521114,0.6375605920178009,0.732385103000073,0.0172718849332656,-0.025682251503838,0.6801868602465929,0.065573,0.214753,-0.023432,-0.145932,-0.045584,-0.026289,-0.0973029921729281,0.0708119800092916,0.0069268101643007,-0.124517368416343,-0.0151709866301875,0.596410572307248,0.2969374278526969,0.014274947793029,0.0,0.0,0.1619142088460619,-0.0044121312303682,-0.0215746849562754,0.0259965541289456,-0.0195722205112132,0.0,0.0,-0.3684754930934046,-0.0204459888932427,0.5289246824796666,0.0186613169386511,-0.0768818365022719,-0.1918374165880114,-0.2694698819381679,0.0454324079448628,-0.0493686441264012,0.1470146491632795,-0.0832715115434801,0.1379877544898249,-0.524437,0.089556,0.181048,-0.681928,0.045549,-0.202771,0.549489,0.010652,0.0,0.0,0.39448,-0.089566,-1.217845,0.083387,-0.063062,0.0,0.0,-0.414285,-0.122819,0.726658,0.015836,0.10625,-1.013111,0.444214,-0.161315,-0.111189,-1.323435,0.039584,0.157606
2.7,0.35881308,1.6451948,0.637258,0.7326928923923403,0.0158356298355762,-0.0249647947407868,0.6799169929403204,0.100826,0.350021,0.006906,-0.242528,-0.047906,-0.155042,-0.10727117,0.0720736,0.010538051,-0.13863865,-0.0140108889999999,0.5921217,0.3086873299999999,0.014591862,0.0,0.0,0.17014717,-0.00809897,-0.0458915099999999,0.027879765,-0.020836463,0.0,0.0,-0.37690954,-0.023592863,0.5449449,0.021278123,-0.07434139,-0.214690507,-0.2570346,0.04142876,-0.05029687,0.12036127,-0.081799515,0.138769827,-0.481049,0.011383,0.186822,-0.771778,0.093221,-0.243876,0.673392,0.025431,0.0,0.0,0.457038,-0.366215,-1.280972,0.109256,-0.067565,0.0,0.0,-0.466222,-0.237901,0.972468,0.361302,0.161334,-1.391383,0.901812,-0.292213,0.104447,-1.442449,0.124322,-0.140133
